iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
165;16;70;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;8;;evening;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;9;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;17;70;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis der Mahlzeit.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;8;;evening;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;9;0;0;provide ;3;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;18;70;0;1;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Keine Präferenz.  ;indicateValues;price;neutral ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;8;;evening;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;10;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;19;70;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;8;;neutral;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;10;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;20;70;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Öffnungszeit.  ;request;field;time ;field ;closed;1;28;1;evening time ;time field ;1;0;0;1;0;0;0;1;0;8;;neutral;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;11;0;0;provide ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;21;70;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;8;;neutral;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;11;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;22;70;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Öffnungszeiten.  ;request;field;time ;field ;closed;1;28;1;time ;field ;1;0;0;0;1;0;0;0;0;8;;neutral;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;11;0;0;provide ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;23;70;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Keine Präferenz.  ;indicateValues;time;neutral ;time ;choice;1;12;1;neutral neutral ;time logical ;1;0;0;1;0;0;0;1;0;9;;neutral;sunday;chinese;neutral;centre;evening ;sunday ;chinese ;expensive ;centre ;12;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;24;70;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;neutral;sunday;chinese;neutral;centre;neutral evening ;sunday ;chinese ;expensive ;centre ;12;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;25;70;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;9;;neutral;sunday;chinese;neutral;centre;evening neutral ;sunday ;chinese ;expensive ;centre ;12;0;0;provide ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;26;70;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;neutral;sunday;chinese;neutral;centre;evening neutral ;sunday ;chinese ;expensive ;centre ;12;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;27;70;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis der Mahlzeit.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;0;9;;neutral;sunday;chinese;neutral;centre;evening neutral ;sunday ;chinese ;expensive ;centre ;12;0;0;provide ;3;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;28;70;0;1;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Keine Präferenz.  ;indicateValues;price;neutral ;price ;choice;1;12;1;neutral neutral ;price logical ;1;0;0;1;0;0;0;1;0;9;;neutral;sunday;chinese;neutral;centre;evening neutral ;sunday ;chinese ;expensive ;centre ;12;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;29;70;0;1;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Nein.  ;offerRefinement;logical;no ;logical ;choice;0;15;1;no ;logical ;1;0;0;0;1;0;0;0;0;9;;neutral;sunday;chinese;neutral;centre;evening neutral ;sunday ;chinese ;neutral expensive ;centre ;12;0;0;neglect ;1;hor ;hor ;cui35 ;neutral ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;30;70;0;1;{Bambushain               Dorstener Str. 158} {China                    Brückstr. 47    } {Fan Hingh                Hans Böckler Str. 19} Möchten Sie noch weitere Antworten hören? ;Nein.  ;informAndOfferMore;logical;no ;logical ;choice;0;19;1;no ;logical ;1;0;0;0;1;0;0;0;0;9; 77 79 82;neutral;sunday;chinese;neutral;centre;evening neutral ;sunday ;chinese ;expensive neutral ;centre ;12;0;0;neglect ;1;hor ;hor ;cui35 ;neutral ;loc01 ;neutral;neutral;poultry;neutral;neutral
165;31;70;0;1;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;9;;neutral;sunday;chinese;neutral;centre;evening neutral ;sunday ;chinese ;expensive neutral ;centre ;12;NA;0;;0;hor ;hor ;cui35 ;neutral ;loc01 ;neutral;neutral;poultry;neutral;neutral
167;1;90;1;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;4;0;;midday;neutral;chinese;expensive;centre;;;;;;1;0;0;provide ;1;;;;;;midday;neutral;chinese;expensive;centre
167;2;90;1;3;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesisch.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;3;0;;midday;neutral;chinese;expensive;centre;;;;;;2;0;0;provide ;1;;;;;;midday;neutral;chinese;expensive;centre
167;3;90;1;3;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;3;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;;2;0;0;affirm ;1;;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre
167;4;90;1;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;;;0;1;0;0;0;0;1;0;2;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;;3;0;0;provide ;1;;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre
167;5;90;1;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;;3;0;0;provide ;1;hor ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre
167;6;90;1;3;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;midday ;;chinese ;;;3;0;0;affirm ;1;hor ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre
167;7;90;1;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Montag.  ;request;date;monday ;date ;closed;0;8;1;monday ;date ;1;0;0;0;1;0;0;0;2;1;;midday;monday;chinese;expensive;centre;midday ;;chinese ;;;4;0;0;provide ;1;hor ;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre
167;8;90;1;3;Sie möchten also Montag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;1;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;;4;0;0;affirm ;1;;;cui35 ;;;midday;neutral;chinese;expensive;centre
167;9;90;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Obere Kategorie.  ;request;price;expensive ;price ;closed;0;7;1;price ;field ;0;1;0;1;0;0;0;1;1;1;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;;5;0;0;provide ;2;;;cui35 ;;;midday;neutral;chinese;expensive;centre
167;10;90;1;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Obere Peisklasse.  ;indicateValues;price;expensive ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;1;1;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;;5;0;0;provide ;2;;;cui35 ;;;midday;neutral;chinese;expensive;centre
167;11;90;1;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Obere Preiskasse.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;1;1;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;;5;0;0;provide ;2;;hor ;cui35 ;;;midday;neutral;chinese;expensive;centre
167;12;90;1;3;Sie möchten also in der oberen Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;expensive ;;5;0;0;affirm ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;;midday;neutral;chinese;expensive;centre
167;13;90;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;5;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;;midday;neutral;chinese;neutral;centre
167;14;90;1;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis der Mahlzeit.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;2;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;6;0;0;provide ;3;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;;midday;neutral;chinese;neutral;centre
167;15;90;1;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;1;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;;7;0;0;provide ;2;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;;midday;neutral;chinese;neutral;centre
167;16;90;1;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Mittlere Preisklasse.  ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;1;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;average expensive ;;7;0;0;provide ;2;hor ;hor ;cui35 ;prx3 prx4 prx5 ;;midday;neutral;chinese;neutral;centre
167;17;90;1;3;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;average expensive ;;7;0;0;affirm ;1;hor ;hor ;cui35 ;prx3 prx4 prx5 ;;midday;neutral;chinese;neutral;centre
167;18;90;1;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;2;91;midday;monday;chinese;average;centre;midday ;monday ;chinese ;average ;;7;NA;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;;midday;neutral;chinese;neutral;centre
169;1;70;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;thai;neutral;neutral;;;;;;1;0;0;provide ;1;;;;;;midday;neutral;thai;neutral;neutral
169;2;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesisch.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;1;1;;midday;neutral;chinese;neutral;neutral;;;;;;2;0;0;provide ;1;;;;;;midday;neutral;thai;neutral;neutral
169;3;70;1;5;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;midday;neutral;chinese;neutral;neutral;;;chinese ;;;2;0;0;affirm ;1;;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral
169;4;70;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittag.  ;request;time;midday ;time ;choice;1;11;1;;;0;1;0;0;0;0;1;0;0;1;;midday;neutral;chinese;neutral;neutral;;;chinese ;;;3;0;0;provide ;1;;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral
169;5;70;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;neutral;neutral;;;chinese ;;;3;0;0;provide ;1;hor ;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral
169;6;70;1;5;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;neutral;neutral;midday ;;chinese ;;;3;0;0;affirm ;1;hor ;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral
169;7;70;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Freitag.  ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;0;2;;midday;friday;chinese;neutral;neutral;midday ;;chinese ;;;4;0;0;provide ;1;hor ;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral
169;8;70;1;5;Sie möchten also Freitag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;midday;friday;chinese;neutral;neutral;midday ;friday ;chinese ;;;4;0;0;affirm ;1;;;cui35 ;;;midday;neutral;thai;neutral;neutral
169;9;70;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;;;5;0;0;provide ;2;;;cui35 ;;;midday;neutral;thai;neutral;neutral
169;10;70;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;;;5;0;0;provide ;2;;hor ;cui35 ;;;midday;neutral;thai;neutral;neutral
169;11;70;1;5;Sie möchten also in der oberen Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;5;0;0;affirm ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;12;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;5;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;13;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;14;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;15;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;16;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;6;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;17;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Preis.  ;request;field;price ;field ;closed;1;28;1;evening ;time ;0;1;0;1;0;0;0;1;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;18;70;1;5;Könnten Sie bitte die gewünschte Tageszeit der Mahlzeit wiederholen?;Mittags.  ;repetitionRequest;time;midday ;time ;closed;0;9;1;midday ;time ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;evening midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;19;70;1;5;Sie möchten also mittags essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday evening ;friday ;chinese ;expensive ;;7;0;0;affirm ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;20;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;21;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Tageszeit.  ;request;field;time ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;midday;friday;chinese;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;22;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;4;;midday;friday;greek;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;23;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;4;;midday;friday;greek;expensive;neutral;midday ;friday ;chinese ;expensive ;;7;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;24;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechisch.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;4;;midday;friday;greek;expensive;neutral;midday ;friday ;chinese ;expensive ;;8;0;0;provide ;1;hor ;hor ;cui35 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;25;70;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Griechisch.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;9;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;4;;midday;friday;greek;expensive;neutral;midday ;friday ;greek chinese ;expensive ;;8;0;0;provide ;1;hor ;hor ;cui22 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;26;70;1;5;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;cheap yes ;price logical ;1;0;0;1;0;0;0;1;0;4;;midday;friday;greek;expensive;neutral;midday ;friday ;greek chinese ;expensive ;;8;0;0;affirm ;1;hor ;hor ;cui22 ;prx8 ;;midday;neutral;thai;neutral;neutral
169;27;70;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;5;;midday;friday;italian;expensive;neutral;midday ;friday ;greek ;cheap expensive ;;8;0;0;accept ;1;hor ;hor ;cui22 ;prx2 ;;midday;neutral;thai;neutral;neutral
169;28;70;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;5;;midday;friday;italian;expensive;neutral;midday ;friday ;greek ;expensive cheap ;;8;0;1;provide ;1;hor ;hor ;cui22 ;prx2 ;;midday;neutral;thai;neutral;neutral
169;29;70;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienisch.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;5;;midday;friday;italian;expensive;neutral;midday ;friday ;greek ;expensive cheap ;;9;0;1;provide ;1;hor ;hor ;cui22 ;prx2 ;;midday;neutral;thai;neutral;neutral
169;30;70;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;5;;midday;friday;italian;expensive;neutral;midday ;friday ;italian greek ;expensive cheap ;;9;0;0;provide ;1;hor ;hor ;cui20 ;prx2 ;;midday;neutral;thai;neutral;neutral
